VehicleID,Manufacturer,Model,Description,Engine CC,Transmission,Fuel Type,Power (kw),Vehicle Load Length,Vehicle Gross Weight,Vehicle Gross Train Weight,Vehicle Type,Urban MPG,Extra Urban MPG,Combined MPG,Urban Litres,Extra Urban Litres,Combined Litres,CO2,Euro Standard,Alternative Fuel,Petrol Variant,Diesel Variant,Last Update
5969,Renault,"Master","3500 HD L4H3 2.3CDTi (150PS)",2298,Manual,Diesel,110,4.4,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/3/2014 8:56:47 AM
5958,Renault,"Master","3500 HD L4H3 2.3CDTi (125PS) QuickShift",2298,Automatic,Diesel,92,4.3,3500,6000,Large Van,26.6,31.7,29.7,10.6,8.9,9.5,249,5,False,False,True,12/3/2014 8:56:46 AM
5954,Renault,"Master","3500 HD L4H3 2.3CDTi (125PS)",2298,Manual,Diesel,92,4.3,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/3/2014 8:56:46 AM
5957,Renault,"Master","3500 HD L4H3 2.3CDTi (125PS)",2298,Manual,Diesel,92,4.3,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/3/2014 8:56:46 AM
5968,Renault,"Master","3500 HD L4H2 2.3CDTi (150PS) QuickShift",2298,Automatic,Diesel,110,4.4,3500,6000,Large Van,25.4,30.7,28.9,11.1,9.2,9.8,259,5,False,False,True,12/3/2014 8:56:47 AM
5967,Renault,"Master","3500 HD L4H2 2.3CDTi (150PS)",2298,Manual,Diesel,110,4.4,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/3/2014 8:56:47 AM
5956,Renault,"Master","3500 HD L4H2 2.3CDTi (125PS) QuickShift",2298,Manual,Diesel,92,4.3,3500,6000,Large Van,26.6,31.7,29.7,10.6,8.9,9.5,249,5,False,False,True,12/3/2014 8:56:46 AM
5953,Renault,"Master","3500 HD L4H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,4.3,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/3/2014 8:56:46 AM
5955,Renault,"Master","3500 HD L4H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,4.3,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/3/2014 8:56:46 AM
5952,Renault,"Master","3500 HD L3H3 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.7,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/3/2014 8:56:46 AM
5951,Renault,"Master","3500 HD L3H2 2.3CDTi (150PS)",2298,Manual,Diesel,110,3.7,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/3/2014 8:56:46 AM
5950,Renault,"Master","3500 HD L3H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,31.0,32.5,31.7,9.1,8.7,8.9,232,5,False,False,True,12/3/2014 8:56:46 AM
5921,Renault,"Master","3300 L2H2 2.3CDTi (125PS) QuickShift",2298,Automatic,Diesel,92,3.1,3300,5800,Large Van,33.6,37.2,35.8,8.4,7.6,7.9,206,5,False,False,True,12/3/2014 8:56:46 AM
5942,Renault,"Master","3300 L2H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.1,3300,5800,Large Van,28.2,37.2,34.0,10.0,7.6,8.3,223,5,False,False,True,12/3/2014 8:56:46 AM
5926,Renault,"Master","3300 L2H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,3.1,3300,5800,Large Van,30.7,39.2,35.3,9.2,7.2,8.0,209,5,False,False,True,12/3/2014 8:56:46 AM
5918,Renault,"Master","3300 L1H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,3300,5800,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5917,Renault,"Master","3300 L1H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,3300,5800,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5913,Renault,"Master","3300 L1H1 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,3300,5800,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5912,Renault,"Master","3300 L1H1 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,3300,5800,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5916,Renault,"Master","2800 L1H2 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,2800,5300,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5915,Renault,"Master","2800 L1H2 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,2800,5300,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5911,Renault,"Master","2800 L1H1 2.3CDTi (125PS)",2298,Manual,Diesel,92,2.6,2800,5300,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
5910,Renault,"Master","2800 L1H1 2.3CDTi (100PS)",2298,Manual,Diesel,81,2.6,2800,5300,Large Van,30.7,40.4,36.2,9.2,7.0,7.8,205,5,False,False,True,12/3/2014 8:56:46 AM
3913,Renault,"Kangoo 2009 on","SL17 P 90 (+)",1598,Manual,Petrol,64,1.4,1715,2765,Small Van,27.2,43.5,35.3,10.4,6.5,8.0,188,4,False,True,False,5/26/2010 3:50:05 PM
3915,Renault,"Kangoo 2009 on","SL17 dCi 85 (+)",1461,Manual,Diesel,63,1.4,1760,2810,Medium Van,50.4,62.8,57.6,5.6,4.5,4.9,129,4,False,False,True,2/17/2010 9:31:50 AM
3914,Renault,"Kangoo 2009 on","SL17 dCi 70 (+)",1461,Manual,Diesel,50,1.4,1755,2805,Medium Van,47.9,56.5,53.3,5.9,5.0,5.3,140,4,False,False,True,7/14/2009 3:20:30 PM
3921,Renault,"Kangoo 2009 on","ML20 P 90",1598,Manual,Petrol,64,1.8,2034,2930,Small Van,25.9,42.2,34.4,10.9,6.7,8.2,194,4,False,True,False,9/23/2009 3:47:44 PM
3922,Renault,"Kangoo 2009 on","ML20 P 105 (+)",1598,Manual,Petrol,78,1.8,2074,3124,Medium Van,27.2,46.3,36.7,10.4,6.1,7.7,186,4,False,True,False,9/23/2009 3:48:16 PM
3924,Renault,"Kangoo 2009 on","ML20 dCi 85 eco (+)",1461,Manual,Diesel,63,1.8,2077,3127,Medium Van,48.7,57.6,54.3,5.8,4.9,5.2,137,4,False,False,True,7/14/2009 3:20:30 PM
3923,Renault,"Kangoo 2009 on","ML20 dCi 70 eco (+)",1461,Manual,Diesel,50,1.8,2077,3127,Medium Van,47.9,56.5,53.3,5.9,5.0,5.3,140,4,False,False,True,7/14/2009 3:20:30 PM
3925,Renault,"Kangoo 2009 on","ML20 dCi 105 (+)",1461,Manual,Diesel,78,1.8,2109,3159,Medium Van,44.8,57.6,52.3,6.3,4.9,5.4,142,4,False,False,True,7/14/2009 3:20:30 PM
3916,Renault,"Kangoo 2009 on","ML19 P 90",1598,Manual,Petrol,64,1.8,1880,2930,Small Van,26.9,42.8,35.3,10.5,6.6,8.0,190,4,False,True,False,5/26/2010 3:50:56 PM
3926,Renault,"Kangoo 2009 on","ML19 P 105 (+)",1598,Automatic,Petrol,78,1.8,1949,2999,Medium Van,25.0,43.5,34.0,11.3,6.5,8.3,195,4,False,True,False,7/14/2009 3:20:30 PM
3917,Renault,"Kangoo 2009 on","ML19 P 105 (+)",1598,Manual,Petrol,78,1.8,1917,2967,Medium Van,25.9,42.2,34.4,10.9,6.7,8.2,194,4,False,True,False,7/14/2009 3:20:30 PM
3919,Renault,"Kangoo 2009 on","ML19 dCi 85 eco (+)",1461,Manual,Diesel,63,1.8,1918,2968,Medium Van,50.4,61.4,57.6,5.6,4.6,4.9,130,4,False,False,True,12/8/2010 9:50:08 AM
3918,Renault,"Kangoo 2009 on","ML19 dCi 70 eco (+)",1461,Manual,Diesel,50,1.8,1918,2968,Medium Van,47.9,56.5,53.3,5.9,5.0,5.3,140,4,False,False,True,7/14/2009 3:20:30 PM
3920,Renault,"Kangoo 2009 on","ML19 dCi 105 (+)",1461,Manual,Diesel,78,1.8,1952,3002,Medium Van,44.8,57.6,52.3,6.3,4.9,5.4,142,4,False,False,True,7/14/2009 3:20:30 PM
4387,Renault,"Kangoo 2009 on","LL21 dCi 85+",1461,Manual,Diesel,63,1.4,2155,3205,Medium Van,57.6,56.5,53.3,5.9,5.0,5.3,140,4,False,False,True,5/25/2010 4:11:18 PM
4385,Renault,"Kangoo 2009 on","LL21 dCi 85",1461,Manual,Diesel,63,1.4,2155,3205,Medium Van,57.6,56.5,53.3,5.9,5.0,5.3,140,4,False,False,True,5/25/2010 4:06:31 PM
4389,Renault,"Kangoo 2009 on","LL21 dCi 85",1461,Manual,Diesel,63,1.4,2155,3205,Medium Van,57.6,56.5,53.3,5.9,5.0,5.3,140,4,False,False,True,5/25/2010 4:17:26 PM
4388,Renault,"Kangoo 2009 on","LL21 dCi 105+",1461,Manual,Diesel,78,1.4,2178,3228,Medium Van,44.1,56.5,51.4,6.4,5.0,5.5,146,4,False,False,True,5/25/2010 4:15:13 PM
4386,Renault,"Kangoo 2009 on","LL21 dCi 105",1461,Manual,Diesel,78,1.4,2178,3228,Medium Van,44.1,56.5,51.4,6.4,5.0,5.5,146,4,False,False,True,5/25/2010 4:08:41 PM
3927,Renault,"Clio","SL15 dCi 65",1461,Manual,Diesel,50,1.3,1505,2400,Small Van,52.3,76.3,65.7,5.4,3.7,4.3,115,4,False,False,True,7/14/2009 3:20:30 PM
5411,Ssangyong,"Rexton","CS 4WD M/T - TOD - 2 seat - 163PS",2696,Manual,Diesel,121,1.7,2760,5960,4x4,24.6,37.7,31.4,11.5,7.5,9.0,228,4,False,False,True,2/20/2013 9:38:06 AM
5412,Ssangyong,"Rexton","CS 4WD Auto - TOD - 2 seat - 163PS",2696,Automatic,Diesel,121,1.7,2760,5960,4x4,23.2,33.6,28.8,12.2,8.4,9.8,249,4,False,False,True,2/20/2013 9:42:14 AM
5396,Ssangyong,"Korando Sports","Korando Sports EX 2.0 MT 4WD 155ps",1998,Manual,Diesel,114,1.3,2740,5040,Pickup,29.4,44.1,37.7,9.6,6.4,7.5,199,5,False,False,True,2/5/2013 5:47:22 PM
5397,Ssangyong,"Korando Sports","Korando Sports EX 2.0 Auto 4WD 155ps",1998,Automatic,Diesel,114,1.3,2740,5040,Pickup,27.7,41.5,35.3,10.2,6.8,8.0,212,5,False,False,True,2/5/2013 5:51:16 PM
5395,Ssangyong,"Korando Sports","Korando Sport SX 2.0 MT 4WD 155ps",1998,Manual,Diesel,114,1.3,2740,5040,Pickup,29.4,44.1,37.7,9.6,6.4,7.5,199,5,False,False,True,2/5/2013 5:44:44 PM
6090,Toyota,"PROACE","Panel Van 2.0 1t 6 speed Manual",1998,Manual,Diesel,94,2.2,2698,4698,Medium Van,37.2,48.7,44.1,7.9,5.8,6.4,168,5,False,False,True,12/9/2014 4:20:04 PM
6091,Toyota,"PROACE","Panel Van 2.0 1.2t 6 speed Manual",1998,Manual,Diesel,94,2.5,2698,4698,Medium Van,37.2,48.7,44.1,7.6,5.8,6.4,168,5,False,False,True,12/9/2014 4:32:30 PM
6093,Toyota,"PROACE","Panel Van 2.0 1.2t 6 speed manual",1998,Manual,Diesel,94,2.5,2932,4932,Medium Van,37.2,48.7,44.1,7.6,5.8,6.4,168,5,False,False,True,12/9/2014 4:54:19 PM
6094,Toyota,"PROACE","Panel Van 2.0 1.2t 6 speed manual",1998,Manual,Diesel,94,2.5,2932,4932,Medium Van,37.2,48.7,44.1,7.6,5.8,6.4,168,5,False,False,True,12/9/2014 4:54:22 PM
6096,Toyota,"PROACE","Panel van 2.0 1.2t 6 speed manual ",1998,Manual,Diesel,120,2.2,2943,4943,Medium Van,37.2,48.7,44.1,7.6,5.8,6.4,168,5,False,False,True,12/9/2014 5:01:24 PM
6097,Toyota,"PROACE","Panel van 1.2t 2.0 6 speed manual",1998,Manual,Diesel,120,2.5,2973,4973,Medium Van,37.2,48.7,44.1,7.6,5.8,6.4,168,5,False,False,True,12/9/2014 5:05:20 PM
6098,Toyota,"PROACE","Panel Van 1.2t 2.0 6 speed manual",1998,Manual,Diesel,120,2.5,2992,4795,Medium Van,34.9,42.8,39.8,8.1,6.6,7.1,186,5,False,False,True,12/9/2014 5:08:42 PM
6095,Toyota,"PROACE","Panel van  2.0 1.2t 6 speed manual",1998,Manual,Diesel,94,2.5,2964,4964,Medium Van,34.9,42.8,39.8,8.1,6.6,7.1,186,5,False,False,True,12/9/2014 4:57:09 PM
6092,Toyota,"PROACE","Panel 2.0 1.2t 6 speed manual",1998,Manual,Diesel,94,2.2,2898,4898,Medium Van,37.2,48.7,44.1,7.6,5.8,6.4,168,5,False,False,True,12/9/2014 4:38:11 PM
6089,Toyota,"PROACE","Panel 1.6 1.2t 5 Manual",1598,Manual,Diesel,66,2.2,2861,4333,Medium Van,35.6,45.6,42.2,7.9,6.2,6.7,177,5,False,False,True,12/9/2014 4:16:12 PM
6099,Toyota,"PROACE","Crew cab 1.2t 2.0 6 speed manual ",1998,Manual,Diesel,94,2.5,2880,4880,Medium Van,34.4,44.8,40.4,8.2,6.3,7.0,183,5,False,False,True,12/9/2014 5:11:54 PM
6874,Toyota,"Hilux","Invincible X",2393,Automatic,Diesel,110,1.5,3210,5850,Pickup,29.7,42.2,36.2,9.5,6.7,7.8,185,6,False,False,True,4/11/2017 3:26:02 PM
6872,Toyota,"Hilux","Invincible X",2393,Manual,Diesel,110,1.5,3210,5850,Pickup,34.4,44.8,40.4,9.5,6.7,7.8,185,6,False,False,True,4/11/2017 3:16:50 PM
3106,Toyota,"Hilux","Invincible Double Cab",2393,Automatic,Diesel,110,1.5,3210,5850,Pickup,29.7,42.2,36.2,9.5,6.7,7.8,185,6,False,False,True,4/11/2017 3:08:22 PM
3105,Toyota,"Hilux","Invincible Double Cab",2393,Manual,Diesel,110,1.5,3210,5850,Pickup,34.4,44.8,40.4,9.5,6.7,7.8,185,6,False,False,True,4/11/2017 3:06:36 PM
6873,Toyota,"Hilux","Icon Double Cab",2393,Automatic,Diesel,110,1.5,3210,5850,Pickup,29.7,42.2,36.2,9.5,6.7,7.8,204,6,False,False,True,4/11/2017 3:23:23 PM
3102,Toyota,"Hilux","Icon Double Cab",2393,Manual,Diesel,110,1.5,3210,5850,Pickup,34.4,44.8,40.4,9.5,6.7,7.8,185,6,False,False,True,4/11/2017 2:55:39 PM
3099,Toyota,"Hilux","Active Single Cab",2393,Manual,Diesel,110,2.3,3080,5850,Pickup,34.4,44.8,40.4,8.3,6.4,7.1,187,6,False,False,True,4/11/2017 2:49:03 PM
3100,Toyota,"Hilux","Active Extra Cab",2393,Manual,Diesel,110,1.8,3150,5850,Pickup,32.5,43.5,40.4,8.2,6.3,7.0,185,6,False,False,True,4/11/2017 2:50:20 PM
3101,Toyota,"Hilux","Active Double Cab",2393,Manual,Diesel,110,1.5,3210,5850,Pickup,34.4,44.8,40.4,8.2,6.3,7.0,185,6,False,False,True,4/11/2017 2:52:10 PM
5156,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS) Sportive LWB",1995,Manual,Diesel,66,2.8,3030,5030,Medium Van,31.0,43.5,37.7,9.1,6.5,7.5,198,5,False,False,True,9/19/2012 2:59:08 PM
5160,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS) LWB HR",1995,Manual,Diesel,66,2.8,3030,5030,Medium Van,30.7,39.8,35.8,9.2,7.1,7.9,207,5,False,False,True,9/19/2012 2:59:08 PM
5154,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS) LWB",1995,Manual,Diesel,66,2.8,3030,5030,Medium Van,31.0,43.5,37.7,9.1,6.5,7.5,198,5,False,False,True,9/19/2012 2:59:08 PM
5147,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS) HR",1995,Manual,Diesel,66,2.4,2940,4940,Medium Van,30.7,39.8,35.8,9.2,7.1,7.9,207,5,False,False,True,9/25/2012 9:48:42 AM
5150,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS) ecoFLEX with Speed Limiter LWB",1995,Manual,Diesel,66,2.8,3030,5030,Medium Van,34.0,49.5,42.7,8.3,5.7,6.6,174,5,False,False,True,9/19/2012 3:15:01 PM
5132,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS) ecoFLEX with Speed Limiter",1995,Manual,Diesel,66,2.4,2950,4950,Medium Van,34.0,49.5,42.7,8.3,5.7,6.6,174,5,False,False,True,9/19/2012 3:14:25 PM
5152,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS) ecoFLEX LWB",1995,Manual,Diesel,66,2.8,3030,5030,Medium Van,32.8,47.9,40.9,8.6,5.9,6.9,180,5,False,False,True,9/19/2012 2:59:07 PM
5136,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS) ecoFLEX",1995,Manual,Diesel,66,2.4,2950,4950,Medium Van,32.8,47.9,40.9,8.6,5.9,6.9,180,5,False,False,True,9/19/2012 2:59:07 PM
5176,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS) Doublecab LWB",1995,Manual,Diesel,66,2.3,3030,5030,Medium Van,30.7,39.8,35.8,9.2,7.1,7.9,207,5,False,False,True,9/20/2012 10:17:51 AM
5171,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS) Doublecab",1995,Manual,Diesel,66,1.9,2950,4950,Medium Van,31.0,40.4,36.2,9.1,7.0,7.8,204,5,False,False,True,9/20/2012 10:18:51 AM
5140,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (90PS)",1995,Manual,Diesel,66,2.4,2950,4950,Medium Van,31.0,43.5,37.7,9.1,6.5,7.5,198,5,False,False,True,9/19/2012 2:59:07 PM
5159,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) TecShift Sportive LWB",1995,Automatic,Diesel,84,2.8,3030,5030,Medium Van,34.9,38.2,36.7,8.1,7.4,7.7,202,5,False,False,True,9/19/2012 2:59:08 PM
5146,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) TecShift Sportive",1995,Automatic,Diesel,84,2.4,2950,4950,Medium Van,35.8,38.2,37.2,7.9,7.4,7.6,199,5,False,False,True,9/19/2012 2:59:07 PM
5162,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) TecShift LWB HR",1995,Automatic,Diesel,84,2.8,3030,5030,Medium Van,34.9,38.2,36.7,8.1,7.4,7.7,202,5,False,False,True,9/19/2012 2:59:08 PM
5158,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) TecShift LWB",1995,Automatic,Diesel,84,2.8,3030,5030,Medium Van,34.9,38.2,36.7,8.1,7.4,7.7,202,5,False,False,True,9/19/2012 2:59:08 PM
5149,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) TecShift HR",1995,Automatic,Diesel,84,2.4,2940,4940,Medium Van,34.9,38.2,36.7,8.1,7.4,7.7,202,5,False,False,True,9/19/2012 2:59:07 PM
5144,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) TecShift",1995,Automatic,Diesel,84,2.4,2950,4950,Medium Van,35.8,38.2,37.2,7.9,7.4,7.6,199,5,False,False,True,9/19/2012 2:59:07 PM
5157,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) Sportive LWB",1995,Manual,Diesel,84,2.8,3030,5030,Medium Van,31.0,43.5,37.7,9.1,6.5,7.5,198,5,False,False,True,9/19/2012 2:59:08 PM
5161,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) LWB HR",1995,Manual,Diesel,84,2.8,3030,5030,Medium Van,30.7,39.8,35.8,9.2,7.1,7.9,207,5,False,False,True,9/19/2012 2:59:08 PM
5155,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) LWB",1995,Manual,Diesel,84,2.8,3030,5030,Medium Van,31.0,43.5,37.7,9.1,6.5,7.5,198,5,False,False,True,9/19/2012 2:59:08 PM
5148,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) HR",1995,Manual,Diesel,84,2.4,2940,4940,Medium Van,30.7,39.8,35.8,9.2,7.1,7.9,207,5,False,False,True,9/19/2012 2:59:07 PM
5151,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) ecoFLEX with Speed Limiter LWB",1995,Manual,Diesel,84,2.8,3030,5030,Medium Van,34.0,49.5,42.7,8.3,5.7,6.6,174,5,False,False,True,9/19/2012 3:15:22 PM
5133,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) ecoFLEX with Speed Limiter",1995,Manual,Diesel,84,2.4,2950,4950,Medium Van,34.0,49.5,42.7,8.3,5.7,6.6,174,5,False,False,True,9/19/2012 3:14:43 PM
5153,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) ecoFLEX LWB",1995,Manual,Diesel,84,2.8,3030,5030,Medium Van,32.8,47.9,40.9,8.6,5.9,6.9,180,5,False,False,True,9/19/2012 2:59:08 PM
5137,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) ecoFLEX",1995,Manual,Diesel,84,2.4,2950,4950,Medium Van,32.8,47.9,40.9,8.6,5.9,6.9,180,5,False,False,True,9/19/2012 2:59:07 PM
5180,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) Doublecab TecShift Sportive LWB",1995,Automatic,Diesel,84,2.3,3030,5030,Medium Van,34.4,37.2,36.2,8.2,7.6,7.8,205,5,False,False,True,9/20/2012 10:17:11 AM
5175,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) Doublecab TecShift Sportive",1995,Automatic,Diesel,84,1.9,2950,4950,Medium Van,34.9,37.2,36.7,8.1,7.6,7.7,202,5,False,False,True,9/20/2012 10:18:00 AM
5179,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) Doublecab TecShift LWB",1995,Automatic,Diesel,84,2.3,3030,5030,Medium Van,34.4,37.2,36.2,8.2,7.6,7.8,205,5,False,False,True,9/20/2012 10:17:21 AM
5174,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) Doublecab TecShift",1995,Automatic,Diesel,84,1.9,2950,4950,Medium Van,34.9,37.2,36.7,8.1,7.6,7.7,202,5,False,False,True,9/20/2012 10:18:09 AM
5178,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) Doublecab Sportive LWB",1995,Manual,Diesel,84,2.3,3030,5030,Medium Van,30.1,39.2,35.3,9.4,7.2,8.0,210,5,False,False,True,9/20/2012 10:17:31 AM
5173,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) Doublecab Sportive",1995,Manual,Diesel,84,1.9,2950,4950,Medium Van,30.1,39.2,35.3,9.4,7.2,8.0,210,5,False,False,True,9/20/2012 10:18:18 AM
5177,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) Doublecab LWB",1995,Manual,Diesel,84,2.3,3030,5030,Medium Van,30.7,39.8,35.8,9.2,7.1,7.9,207,5,False,False,True,9/20/2012 10:17:41 AM
5172,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS) Doublecab",1995,Manual,Diesel,84,1.9,2950,4950,Medium Van,31.0,40.4,36.2,9.1,7.0,7.8,204,5,False,False,True,9/20/2012 10:18:37 AM
5141,Vauxhall Commercials,"Vivaro","2900 2.0CDTi (115PS)",1995,Manual,Diesel,84,2.4,2950,4950,Medium Van,31.0,43.5,37.7,9.1,6.5,7.5,198,5,False,False,True,9/19/2012 2:59:07 PM
5130,Vauxhall Commercials,"Vivaro","2700 2.0CDTi (90PS) ecoFLEX with Speed Limiter",1995,Manual,Diesel,66,2.4,2790,4790,Medium Van,34.0,49.5,42.7,8.3,5.7,6.6,174,5,False,False,True,9/19/2012 3:13:30 PM
5134,Vauxhall Commercials,"Vivaro","2700 2.0CDTi (90PS) ecoFLEX",1995,Manual,Diesel,66,2.4,2790,4790,Medium Van,32.8,47.9,40.9,8.6,5.9,6.9,180,5,False,False,True,9/19/2012 2:59:07 PM
5138,Vauxhall Commercials,"Vivaro","2700 2.0CDTi (90PS)",1995,Manual,Diesel,66,2.4,2790,4790,Medium Van,31.0,43.5,37.7,9.1,6.5,7.5,198,5,False,False,True,9/19/2012 2:59:07 PM
5145,Vauxhall Commercials,"Vivaro","2700 2.0CDTi (115PS) TecShift Sportive",1995,Automatic,Diesel,84,2.4,2790,4790,Medium Van,35.8,38.2,37.2,7.9,7.4,7.6,199,5,False,False,True,9/19/2012 2:59:07 PM
5143,Vauxhall Commercials,"Vivaro","2700 2.0CDTi (115PS) TecShift",1995,Automatic,Diesel,84,2.4,2790,4790,Medium Van,35.8,38.2,37.2,7.9,7.4,7.6,199,5,False,False,True,9/19/2012 2:59:07 PM
5142,Vauxhall Commercials,"Vivaro","2700 2.0CDTi (115PS) Sportive",1995,Manual,Diesel,84,2.4,2790,4790,Medium Van,30.4,42.2,37.2,9.3,6.7,7.6,202,5,False,False,True,9/19/2012 2:59:07 PM
5131,Vauxhall Commercials,"Vivaro","2700 2.0CDTi (115PS) ecoFLEX with Speed Limiter",1995,Manual,Diesel,84,2.4,2790,4790,Medium Van,34.0,49.5,42.7,8.3,5.7,6.6,174,5,False,False,True,9/19/2012 3:13:54 PM
5135,Vauxhall Commercials,"Vivaro","2700 2.0CDTi (115PS) ecoFLEX",1995,Manual,Diesel,84,2.4,2790,4790,Medium Van,32.8,47.9,40.9,8.6,5.9,6.9,180,5,False,False,True,9/19/2012 2:59:07 PM
5139,Vauxhall Commercials,"Vivaro","2700 2.0CDTi (115PS)",1995,Manual,Diesel,84,2.4,2790,4790,Medium Van,31.0,43.5,37.7,9.1,6.5,7.5,198,5,False,False,True,9/19/2012 2:59:07 PM
4796,Vauxhall Commercials,"Movano","R3500 L3H3 2.3CDTi (150PS) ",2298,Manual,Diesel,108,3.7,3500,6000,Large Van,26.4,32.5,30.1,10.7,8.7,9.4,246,5,False,False,True,12/19/2012 3:43:39 PM
4795,Vauxhall Commercials,"Movano","R3500 L3H3 2.3CDTi (125PS)",2298,Manual,Diesel,92,3.7,3500,6000,Large Van,27.2,33.6,30.7,10.4,8.4,9.2,240,5,False,False,True,10/12/2012 10:33:15 AM
4794,Vauxhall Commercials,"Movano","R3500 L3H3 2.3CDTi (100PS)",2298,Manual,Diesel,74,3.7,3500,6000,Large Van,27.2,33.6,30.7,10.4,8.4,9.2,240,5,False,False,True,10/12/2012 10:32:48 AM
5170,Vauxhall Commercials,"Movano","R3500 L3H2 2.3CDTi (150PS) Doublecab",2298,Manual,Diesel,107,2.8,3500,6000,Large Van,26.2,32.5,29.7,10.8,8.7,9.5,248,5,False,False,True,12/20/2012 9:46:09 AM
4787,Vauxhall Commercials,"Movano","R3500 L3H2 2.3CDTi (150PS)",2298,Manual,Diesel,108,3.7,3500,6000,Large Van,26.4,32.5,30.1,10.7,8.7,9.4,246,5,False,False,True,12/19/2012 3:42:59 PM
5169,Vauxhall Commercials,"Movano","R3500 L3H2 2.3CDTi (125PS) Doublecab",2298,Manual,Diesel,92,2.8,3500,6000,Large Van,26.2,32.5,29.7,10.8,8.7,9.5,248,5,False,False,True,12/20/2012 9:45:34 AM
